alpha, beta, delta, gamma 
0.0895415, 0.00996686, 0.0187191, 0.176512
0.0618729, 0.0101095, 0.0156106, 0.192021
0.0668746, 0.0108842, 0.0174255, 0.19424
0.0623937, 0.00853778, 0.017686, 0.193704
0.0714961, 0.00909632, 0.0193625, 0.208916
0.0891933, 0.00968762, 0.0173194, 0.185679
0.0889245, 0.00887913, 0.0160934, 0.184855
0.0791333, 0.0108265, 0.0204947, 0.173755
0.0758746, 0.00921065, 0.0209212, 0.200621
0.0865302, 0.00998909, 0.0232869, 0.194203
0.0953066, 0.00830511, 0.0232852, 0.233888
0.0813593, 0.00813936, 0.0212326, 0.233119
0.0734072, 0.00980562, 0.0218233, 0.210975
0.0930113, 0.0113287, 0.0229493, 0.19674
0.100346, 0.0114102, 0.0220235, 0.209236
0.0988046, 0.0133257, 0.0213664, 0.217327
0.119565, 0.012339, 0.0200881, 0.206686
0.126408, 0.0143967, 0.0167802, 0.207735
0.142584, 0.0138945, 0.0188613, 0.195559
0.119446, 0.0130547, 0.0176535, 0.197336
0.0966424, 0.0114302, 0.0172618, 0.18615
0.0995896, 0.0113194, 0.0179965, 0.171835
0.096141, 0.0102445, 0.0153243, 0.211064
0.105928, 0.0119973, 0.0198039, 0.200228
0.103805, 0.0110336, 0.0173685, 0.168521
0.0986501, 0.0125418, 0.0152996, 0.146909
0.088902, 0.0136231, 0.0134781, 0.123724
0.101283, 0.0123869, 0.0133417, 0.12203
0.113657, 0.0144294, 0.0120193, 0.133277
0.122391, 0.0168246, 0.01126, 0.115129
0.139482, 0.0145514, 0.00996733, 0.0928311
0.181458, 0.0175154, 0.0116732, 0.112191
0.151176, 0.015309, 0.0125527, 0.125342
0.125545, 0.0142613, 0.0145271, 0.105663
0.130416, 0.0138591, 0.01587, 0.129694
0.104655, 0.0124774, 0.0135275, 0.141754
0.110448, 0.0124881, 0.014445, 0.131507
0.116407, 0.0119127, 0.0145327, 0.127921
0.120212, 0.0126958, 0.0140937, 0.135119
0.104741, 0.0106987, 0.01302, 0.14513
0.113736, 0.013386, 0.0125473, 0.128408
0.113618, 0.0127048, 0.0104523, 0.0961623
0.110333, 0.0155074, 0.0105053, 0.0942162
0.115444, 0.0153372, 0.0119529, 0.11394
0.116358, 0.0125376, 0.0119442, 0.10064
0.113644, 0.012803, 0.0136217, 0.130271
0.0866502, 0.0138872, 0.012487, 0.112128
0.1023, 0.0160448, 0.0125954, 0.104571
0.119985, 0.0144605, 0.0131122, 0.0900519
0.12001, 0.0158104, 0.0114107, 0.0957823
0.139191, 0.0149629, 0.010557, 0.114655
0.117886, 0.0137595, 0.0118626, 0.0999405
0.108861, 0.0137527, 0.00902337, 0.091726
0.136161, 0.0163659, 0.0115577, 0.0943231
0.127681, 0.0153728, 0.00898553, 0.0895719
0.150049, 0.012966, 0.0108329, 0.0812126
0.135792, 0.0145606, 0.0104175, 0.0928348
0.127135, 0.0147303, 0.00909172, 0.0798599
0.126809, 0.0137681, 0.00928348, 0.0913389
0.119311, 0.0140299, 0.0121267, 0.105199
0.112614, 0.0151245, 0.0124619, 0.108594
0.101666, 0.0160348, 0.0140999, 0.139717
0.114401, 0.0134683, 0.0165889, 0.138484
0.123712, 0.0141931, 0.0152842, 0.165984
0.117367, 0.014534, 0.0142086, 0.141462
0.13193, 0.0145539, 0.0146155, 0.13171
0.130476, 0.0133031, 0.0129189, 0.161658
0.0971263, 0.0110276, 0.0163745, 0.126543
0.137501, 0.0123208, 0.0167392, 0.116965
0.102982, 0.0140082, 0.0129579, 0.130088
0.117084, 0.0134983, 0.0158127, 0.135701
0.125244, 0.0165375, 0.0160449, 0.136733
0.142616, 0.0170165, 0.0162703, 0.145946
0.163038, 0.018233, 0.016761, 0.160837
0.155683, 0.0185446, 0.014234, 0.142424
0.178776, 0.0171268, 0.0117753, 0.131453
0.169672, 0.0181948, 0.0113766, 0.136928
0.160124, 0.0229459, 0.0130173, 0.0993958
0.186829, 0.0168694, 0.0120655, 0.117515
0.179201, 0.0159724, 0.0101301, 0.113311
0.157836, 0.0193239, 0.00888742, 0.0952449
0.182921, 0.0165247, 0.00896064, 0.0821617
0.180614, 0.01858, 0.00991601, 0.0825235
0.188737, 0.0174213, 0.0117154, 0.0886199
0.185871, 0.0189851, 0.0109176, 0.0908514
0.165883, 0.0163383, 0.00858542, 0.0844929
0.16876, 0.0173826, 0.0110369, 0.0748191
0.164528, 0.0165139, 0.00734708, 0.0751545
0.156809, 0.0173056, 0.00873694, 0.0686298
0.158932, 0.0187322, 0.00924391, 0.0869954
0.140656, 0.0159226, 0.00951298, 0.0906854
0.158975, 0.0135037, 0.0110787, 0.0985064
0.14514, 0.0141062, 0.00938439, 0.099982
0.14081, 0.0162359, 0.00875869, 0.0840468
0.154825, 0.0133624, 0.010462, 0.0912616
0.136406, 0.014929, 0.0104077, 0.0844696
0.121928, 0.0155958, 0.0102601, 0.0918976
0.1319, 0.0132106, 0.00935795, 0.0877922
0.133215, 0.0133072, 0.00900501, 0.0710403
0.118918, 0.0118156, 0.0092686, 0.0740618
0.145477, 0.0149293, 0.00925753, 0.0932654
0.119903, 0.0156962, 0.00830057, 0.0648946
0.147413, 0.0167038, 0.00844728, 0.0656521
0.155654, 0.0157811, 0.00704226, 0.0873735
0.161263, 0.0149458, 0.00754629, 0.0751756
0.139449, 0.0147887, 0.0069753, 0.0818097
0.138832, 0.0187541, 0.0088747, 0.058431
0.147229, 0.0170945, 0.00898238, 0.0828787
0.137434, 0.016833, 0.0101261, 0.0963422
0.162586, 0.0166242, 0.0084309, 0.0999248
0.147131, 0.0149698, 0.0102612, 0.0938771
0.152782, 0.0140359, 0.00941631, 0.103091
0.145075, 0.0149353, 0.0088415, 0.0929066
0.155083, 0.0157885, 0.0104166, 0.111149
0.117285, 0.013312, 0.0109012, 0.106947
0.134244, 0.0121271, 0.0130972, 0.12256
0.0934677, 0.012062, 0.013801, 0.127514
0.104312, 0.012662, 0.0150257, 0.135427
0.123543, 0.0112005, 0.0159076, 0.139465
0.104526, 0.0112188, 0.0159702, 0.145771
0.0930554, 0.0117883, 0.0143958, 0.163042
0.105004, 0.0123499, 0.0146092, 0.155352
0.115596, 0.0153885, 0.0157169, 0.150373
0.108502, 0.0159832, 0.0132351, 0.129162
0.133505, 0.012254, 0.0114093, 0.145961
0.115392, 0.011406, 0.0143977, 0.138187
0.0823613, 0.00958941, 0.0159228, 0.150088
0.0858842, 0.00908205, 0.0154794, 0.152007
0.104763, 0.00943146, 0.015584, 0.149951
0.0837093, 0.0096051, 0.0134956, 0.162515
0.0776108, 0.00916488, 0.015505, 0.14346
0.09265, 0.0105505, 0.0162479, 0.130493
0.0956848, 0.0106308, 0.0154794, 0.132143
0.0738953, 0.00934086, 0.0163317, 0.149896
0.0671798, 0.00741154, 0.0129698, 0.156003
0.0773501, 0.00923245, 0.0153329, 0.129402
0.084465, 0.0064408, 0.0117368, 0.122547
0.0472117, 0.0052555, 0.013935, 0.113861
0.044454, 0.0061594, 0.0148403, 0.124917
0.0532173, 0.00711995, 0.012097, 0.13588
0.055892, 0.00810686, 0.0143562, 0.136513
0.0695825, 0.00717814, 0.010649, 0.124469
0.0819226, 0.00879928, 0.0111551, 0.10162
0.0763434, 0.0111169, 0.0112418, 0.0977656
0.0786317, 0.0109062, 0.0120727, 0.0950572
0.0791601, 0.00959869, 0.0108568, 0.117064
0.0943838, 0.00849895, 0.0114689, 0.103126
0.0956293, 0.0107744, 0.0107893, 0.124152
0.0823767, 0.0120586, 0.0107515, 0.0898087
0.104485, 0.0116398, 0.00900827, 0.0962437
0.14433, 0.0113645, 0.0120137, 0.10071
0.0955849, 0.0139873, 0.0108357, 0.094309
0.131918, 0.0131916, 0.00960555, 0.0945085
0.0955184, 0.0128145, 0.0101929, 0.0877268
0.103346, 0.0114975, 0.0105445, 0.0978507
0.103217, 0.0114184, 0.00889989, 0.102072
0.105007, 0.0117898, 0.0101975, 0.0916792
0.114993, 0.00977914, 0.010182, 0.0834409
0.0854924, 0.00881819, 0.0104747, 0.0948682
0.07399, 0.00951493, 0.0102263, 0.0900552
0.0817926, 0.00842675, 0.0104467, 0.0928448
0.0710559, 0.00885045, 0.0101844, 0.0994148
0.0887094, 0.010741, 0.00948983, 0.0891966
0.0717636, 0.0112049, 0.00752876, 0.0723886
0.0892446, 0.0108362, 0.00746902, 0.0759564
0.0835238, 0.0117676, 0.00747811, 0.057151
0.0957846, 0.00878017, 0.00847738, 0.0696446
0.0767657, 0.0110908, 0.00914991, 0.0766028
0.0772635, 0.00831154, 0.0075002, 0.065527
0.0829361, 0.0106637, 0.00889041, 0.0794108
0.0808306, 0.0104514, 0.00807101, 0.0849112
0.0750149, 0.0107592, 0.00828995, 0.0797688
0.0754516, 0.00983947, 0.00789434, 0.0731207
0.0852073, 0.00970138, 0.00847077, 0.0809913
0.0693049, 0.00808773, 0.00969221, 0.0763672
0.0592033, 0.00791261, 0.00898115, 0.0916626
0.0690503, 0.009282, 0.0105507, 0.0876246
0.0648884, 0.0118576, 0.00779097, 0.0729277
0.0618652, 0.00918098, 0.0075545, 0.0766951
0.0639674, 0.00723559, 0.00791481, 0.0802019
0.0836273, 0.00884845, 0.00970711, 0.0675738
0.0746418, 0.0105315, 0.00966712, 0.0749895
0.0909531, 0.00786794, 0.00977946, 0.0687685
0.0741106, 0.00981543, 0.010528, 0.0909243
0.0728993, 0.0105409, 0.00982089, 0.0941464
0.0658955, 0.00873521, 0.0106028, 0.0949939
0.0438994, 0.00590515, 0.0137308, 0.113206
0.0682115, 0.00729194, 0.0111291, 0.113182
0.0406926, 0.00805463, 0.0114027, 0.12956
0.0443189, 0.00668859, 0.0123759, 0.128981
0.0359328, 0.0065705, 0.0136911, 0.124393
0.0585247, 0.00835251, 0.0152617, 0.121908
0.0643221, 0.00817854, 0.0127407, 0.116983
0.0362838, 0.00857324, 0.0147218, 0.131387
0.0507904, 0.008136, 0.0174677, 0.127818
0.0555798, 0.00812399, 0.0142264, 0.130094
0.0509883, 0.00905437, 0.0112213, 0.148175
0.0728625, 0.00948024, 0.0137523, 0.165627
0.0647542, 0.00854224, 0.0151578, 0.139718
0.0662863, 0.00846545, 0.0148358, 0.140621
0.0688836, 0.00950375, 0.0151852, 0.167014
0.0578855, 0.00935534, 0.0183141, 0.195075
0.0446713, 0.00829193, 0.0200727, 0.184913
0.0392377, 0.00619384, 0.0178142, 0.20185
0.0428643, 0.00778311, 0.0192044, 0.206083
0.0413266, 0.00724355, 0.0204774, 0.218382
0.0536508, 0.00626061, 0.0184288, 0.20713
0.0490582, 0.0072395, 0.0201663, 0.19492
0.0591363, 0.00584573, 0.020977, 0.192484
0.0441811, 0.00742415, 0.019723, 0.199995
0.0516299, 0.00611766, 0.0222276, 0.208407
0.041086, 0.00743932, 0.0173107, 0.174723
0.0661332, 0.00929688, 0.0187162, 0.152586
0.0694237, 0.00983219, 0.0148958, 0.152239
0.0769934, 0.00844615, 0.015151, 0.161621
0.0567789, 0.00908192, 0.0170017, 0.138239
0.0710295, 0.00827916, 0.0167843, 0.16394
0.0678311, 0.00953524, 0.0157297, 0.155389
0.0713566, 0.00945849, 0.0166342, 0.137898
0.0784506, 0.00829692, 0.0174201, 0.174422
0.0686329, 0.00910936, 0.0156525, 0.154491
0.0950608, 0.00975025, 0.0142439, 0.154953
0.108384, 0.00935824, 0.0141234, 0.153095
0.093512, 0.0113719, 0.0179123, 0.158569
0.100244, 0.0120024, 0.0174406, 0.150297
0.114469, 0.01401, 0.0145317, 0.146529
0.109388, 0.014339, 0.0155981, 0.145943
0.120251, 0.0117256, 0.0183445, 0.163912
0.0989606, 0.01306, 0.0167761, 0.163541
0.108179, 0.0111206, 0.016368, 0.185393
0.0859487, 0.00999394, 0.0204676, 0.174607
0.0888258, 0.0101565, 0.0174976, 0.171257
0.0912796, 0.0102779, 0.0178802, 0.181043
0.0994687, 0.0114608, 0.0151188, 0.162311
0.0912253, 0.00968417, 0.0138789, 0.202987
0.0912859, 0.0100961, 0.0162899, 0.158881
0.0833224, 0.0118473, 0.0146106, 0.159282
0.0947346, 0.0129157, 0.0143584, 0.178862
0.102412, 0.0117912, 0.0154565, 0.188562
0.102416, 0.0109014, 0.0160467, 0.186395
0.103003, 0.0115281, 0.016791, 0.150578
0.0995691, 0.011749, 0.0128579, 0.16807
0.0965866, 0.0121789, 0.0157969, 0.157898
0.100706, 0.0110518, 0.0163195, 0.143718
0.10278, 0.00840856, 0.0178643, 0.174879
0.0778447, 0.00852096, 0.0148136, 0.182553
0.0598384, 0.00911766, 0.0144977, 0.166462
0.0678963, 0.00657319, 0.0153956, 0.168645
0.053981, 0.00649335, 0.015474, 0.171419
0.0698654, 0.00707108, 0.0181601, 0.176937
0.0614507, 0.010249, 0.0176335, 0.192882
0.0634119, 0.0071156, 0.0177809, 0.144809
0.0639698, 0.0079406, 0.0166797, 0.147914
0.0531665, 0.00786744, 0.0171182, 0.151423
0.0575295, 0.00889097, 0.0196682, 0.167894
0.0590986, 0.00796769, 0.018548, 0.185433
0.061263, 0.0076076, 0.0208559, 0.198598
0.0621114, 0.00597853, 0.01943, 0.18726
0.0501653, 0.0067625, 0.0228941, 0.200019
0.0492967, 0.00808198, 0.0231333, 0.209228
0.0517042, 0.00573866, 0.0205617, 0.196475
0.0521305, 0.00737329, 0.0172717, 0.204083
0.0623437, 0.00694095, 0.0184613, 0.168672
0.0354574, 0.00617905, 0.0174598, 0.186777
0.0376773, 0.00700799, 0.0178328, 0.187797
0.0442912, 0.00584767, 0.0198591, 0.183296
0.044527, 0.00627139, 0.0180029, 0.175247
0.0471768, 0.0060152, 0.0197262, 0.159444
0.0457323, 0.00675489, 0.0210296, 0.19793
0.0548678, 0.00804483, 0.0170146, 0.172007
0.0585403, 0.00782124, 0.0165188, 0.174698
0.0528723, 0.0073524, 0.014931, 0.150565
0.0574242, 0.00943208, 0.0200917, 0.200765
0.0711185, 0.00784582, 0.0183802, 0.239615
0.0666732, 0.00806792, 0.0207081, 0.20986
0.0658414, 0.00800186, 0.0188416, 0.177136
0.0934506, 0.00714324, 0.0193486, 0.183395
0.0590597, 0.00987341, 0.0185468, 0.186734
0.0478678, 0.00867049, 0.0184843, 0.203488
0.0592721, 0.00621636, 0.0191754, 0.20174
0.0739446, 0.007528, 0.0173438, 0.197123
0.0753809, 0.00988852, 0.0185961, 0.187366
0.0586903, 0.0088952, 0.0195818, 0.166352
0.0645926, 0.007439, 0.0153433, 0.17398
0.0592426, 0.00958361, 0.017488, 0.171917
0.0648856, 0.00850483, 0.0180599, 0.16085
0.0612636, 0.00956336, 0.016658, 0.2019
0.051076, 0.00699797, 0.0169629, 0.174275
0.0550758, 0.00749601, 0.0160377, 0.143037
0.0615753, 0.00689565, 0.0170921, 0.132035
0.057696, 0.00810808, 0.0146722, 0.151785
0.0512388, 0.00654754, 0.0126877, 0.150378
0.0404493, 0.00691902, 0.0127881, 0.147956
0.0451776, 0.00494413, 0.0134887, 0.124031
0.0403344, 0.0049075, 0.0131643, 0.125558
0.0621851, 0.00698919, 0.0142458, 0.127982
0.0600625, 0.00622621, 0.0117957, 0.125158
0.0624363, 0.00732491, 0.0138282, 0.139927
0.0568601, 0.0073162, 0.0122954, 0.106999
0.0630521, 0.00708224, 0.0116967, 0.103987
0.0628995, 0.00774315, 0.0115225, 0.128029
0.0570661, 0.00769905, 0.0136686, 0.108217
0.0761661, 0.00732712, 0.0134679, 0.121463
0.0582755, 0.00891081, 0.0120401, 0.108752
0.0926783, 0.0089843, 0.0130133, 0.141253
0.0677791, 0.0105443, 0.0129329, 0.123246
0.072589, 0.00955864, 0.0133419, 0.117621
0.080165, 0.011074, 0.0134626, 0.161783
0.0844807, 0.00922336, 0.0147674, 0.15687
0.0739687, 0.00874189, 0.0145212, 0.133873
0.0817038, 0.0105982, 0.0142457, 0.135717
0.0874646, 0.00934822, 0.0127506, 0.128964
0.0762, 0.0106242, 0.0135634, 0.140781
0.0829039, 0.0103164, 0.0155599, 0.172586
0.0862003, 0.0111732, 0.0159665, 0.174981
0.094663, 0.013171, 0.0159335, 0.169133
0.111399, 0.00977845, 0.016141, 0.119385
0.119194, 0.0122024, 0.0133398, 0.202775
0.112776, 0.0116272, 0.0134284, 0.143976
0.086617, 0.0108026, 0.0153114, 0.129814
0.0815249, 0.0105023, 0.0160642, 0.152
0.0876254, 0.00973589, 0.0170743, 0.13296
0.0846886, 0.0123754, 0.0150536, 0.140358
0.0971026, 0.010444, 0.0158322, 0.149461
0.0719743, 0.00952282, 0.0160653, 0.147903
0.0658481, 0.0103684, 0.0158243, 0.144579
0.0823475, 0.0094973, 0.0153199, 0.162873
0.0638511, 0.0101286, 0.0162889, 0.171133
0.0801872, 0.008706, 0.0155873, 0.159951
0.0831462, 0.0101659, 0.0164707, 0.16501
0.0787136, 0.0085363, 0.0170429, 0.139507
0.071434, 0.0097252, 0.0144524, 0.131371
0.0687829, 0.0104907, 0.0171128, 0.152352
0.0805093, 0.00799365, 0.0162952, 0.171297
0.0813118, 0.00740903, 0.0163388, 0.163688
0.0822472, 0.0097948, 0.0163404, 0.18555
0.0869328, 0.00993836, 0.0170904, 0.15504
0.103323, 0.0107504, 0.0161741, 0.159734
0.0918549, 0.012148, 0.016111, 0.152885
0.0880698, 0.0131422, 0.0127589, 0.159415
0.084532, 0.0115344, 0.0160524, 0.150207
0.0893415, 0.0104406, 0.016835, 0.157525
0.0987172, 0.0113827, 0.0133686, 0.135683
0.0766491, 0.010206, 0.0141029, 0.141943
0.0887412, 0.00994213, 0.0136861, 0.132627
0.0981749, 0.00938104, 0.0134603, 0.127027
0.0861801, 0.0101914, 0.0117911, 0.12609
0.0969589, 0.00973652, 0.01325, 0.125851
0.0991024, 0.0117237, 0.0133407, 0.135532
0.0956146, 0.0114807, 0.0157278, 0.121157
0.0805787, 0.0111229, 0.0138527, 0.132143
0.102662, 0.0101866, 0.0151474, 0.14135
0.10042, 0.00804543, 0.0160767, 0.164077
0.0787268, 0.00701941, 0.0140991, 0.146453
0.0812257, 0.00781213, 0.0158965, 0.175368
0.0696508, 0.00684045, 0.0131736, 0.153601
0.0644621, 0.00885745, 0.0135557, 0.174886
0.0700452, 0.00785943, 0.0151075, 0.133074
0.0550155, 0.00637538, 0.0124403, 0.112516
0.0587421, 0.00589408, 0.0131951, 0.130243
0.047359, 0.0070858, 0.012475, 0.147335
0.0480096, 0.00679737, 0.0139677, 0.0957549
0.0435721, 0.00554167, 0.0130437, 0.105331
0.0449868, 0.00558511, 0.0117382, 0.110343
0.0461533, 0.0064459, 0.0100826, 0.116086
0.0498924, 0.00715321, 0.0120925, 0.0969776
0.0408277, 0.00709686, 0.0119731, 0.0933769
0.0571071, 0.00707101, 0.00990848, 0.103226
0.0537104, 0.00816033, 0.00951828, 0.0940877
0.0592539, 0.00900348, 0.00985113, 0.11054
0.0493489, 0.00855921, 0.0102399, 0.0970845
0.0643454, 0.0078382, 0.00894854, 0.0969475
0.073612, 0.0079704, 0.0109948, 0.108507
0.066797, 0.00857706, 0.00988715, 0.101715
0.0639403, 0.00883007, 0.0117896, 0.0908785
0.0846276, 0.00988711, 0.00958441, 0.103563
0.0792836, 0.00961501, 0.00908049, 0.08207
0.075579, 0.0092787, 0.0108296, 0.0896141
0.0773988, 0.0108133, 0.00899917, 0.109368
0.0730349, 0.0099076, 0.00994981, 0.0948482
0.0722622, 0.0102844, 0.00943904, 0.0797426
0.0941511, 0.00935349, 0.00868161, 0.0910059
0.0904393, 0.00979622, 0.00677148, 0.10983
0.0866169, 0.00978456, 0.0106599, 0.11035
0.0786385, 0.0101562, 0.0104424, 0.108439
0.0738664, 0.00871814, 0.00887641, 0.0828635
0.0850708, 0.00698491, 0.00898059, 0.105229
0.0844051, 0.0110654, 0.00938978, 0.0892791
0.0747042, 0.00708361, 0.00915267, 0.074651
0.0625714, 0.00807486, 0.010123, 0.0820256
0.0707644, 0.00842243, 0.0103386, 0.0910849
0.0667192, 0.0111068, 0.0108722, 0.111738
0.0792854, 0.00897173, 0.00955171, 0.0716797
0.059715, 0.0105949, 0.00754009, 0.0729929
0.069807, 0.00963114, 0.00860828, 0.0600816
0.0482553, 0.00841342, 0.00842612, 0.0787335
0.0582008, 0.00824653, 0.00758056, 0.0861654
0.0598544, 0.00671595, 0.0079041, 0.0610393
0.0661343, 0.00807167, 0.00595379, 0.0665835
0.0593817, 0.00811487, 0.0081482, 0.0647897
0.0698932, 0.00826791, 0.00845363, 0.0717646
0.0528338, 0.0068469, 0.00883207, 0.0777876
0.0477881, 0.00690733, 0.00746232, 0.0864814
0.0517123, 0.00819512, 0.00885083, 0.0892576
0.0691491, 0.00935468, 0.00784511, 0.0762919
0.0811886, 0.00749107, 0.00641054, 0.083512
0.0768802, 0.00896733, 0.00841089, 0.0825318
0.0647288, 0.00993295, 0.0100777, 0.0838895
0.0584704, 0.00859463, 0.00894731, 0.0673272
0.0736285, 0.0117762, 0.00994021, 0.0875914
0.0662636, 0.0101495, 0.00927904, 0.0882785
0.0610541, 0.00900994, 0.0104392, 0.0801809
0.0587264, 0.00796827, 0.00863873, 0.0955532
0.0539637, 0.00691441, 0.00911842, 0.0805123
0.0508725, 0.00605123, 0.00845161, 0.0863282
0.0690878, 0.00636778, 0.00960462, 0.0794554
0.0555719, 0.00849825, 0.010376, 0.126648
0.059409, 0.00935171, 0.0105071, 0.110356
0.0623826, 0.0090545, 0.0127347, 0.0833525
0.0620215, 0.00648081, 0.00886726, 0.0790034
0.0656968, 0.00780767, 0.00937751, 0.105918
0.0676801, 0.00671153, 0.00959698, 0.114365
0.070332, 0.00830309, 0.0107255, 0.0967307
0.0708236, 0.00864953, 0.00741545, 0.0928531
0.0582146, 0.00918431, 0.00893347, 0.0807578
0.0695805, 0.00931488, 0.0100443, 0.103607
0.0486492, 0.00925885, 0.0108416, 0.0859518
0.0490177, 0.00690598, 0.00889117, 0.0859053
0.0693222, 0.00720749, 0.00948042, 0.0894351
0.0596544, 0.00810346, 0.00808279, 0.105786
0.0473169, 0.00743249, 0.0105174, 0.0804846
0.0483096, 0.00721205, 0.0102372, 0.102818
0.0578445, 0.00713917, 0.0116166, 0.106947
0.061239, 0.00711977, 0.0109785, 0.0942764
0.0701744, 0.00823391, 0.00778846, 0.0895021
0.0588652, 0.0107139, 0.0118279, 0.109945
0.0463755, 0.0092821, 0.0121322, 0.115104
0.0675396, 0.00780681, 0.0122856, 0.114024
0.0622291, 0.00725362, 0.010471, 0.103534
0.0508709, 0.00716956, 0.01308, 0.0992831
0.0540193, 0.00797072, 0.0108186, 0.0867219
0.0546393, 0.00703199, 0.0101945, 0.107008
0.0540385, 0.0104057, 0.0126705, 0.0960588
0.0548797, 0.0074359, 0.0137546, 0.0999688
0.0446549, 0.00525568, 0.012786, 0.138286
0.0632311, 0.00596474, 0.0116996, 0.108542
0.0554904, 0.00796025, 0.012297, 0.10735
0.0441199, 0.00898497, 0.0116601, 0.102088
0.0709578, 0.00788307, 0.011714, 0.113424
0.0681103, 0.0073137, 0.0129447, 0.12113
0.0501383, 0.00797705, 0.0110972, 0.140029
0.0519831, 0.00644541, 0.0112967, 0.112763
0.0415703, 0.00783005, 0.0134663, 0.103681
0.0483914, 0.00996131, 0.0123053, 0.106027
0.0567316, 0.00672567, 0.0137129, 0.0986631
0.0427834, 0.00774023, 0.0138196, 0.123064
0.0564346, 0.00815275, 0.0134763, 0.117244
0.0614286, 0.00753558, 0.0132245, 0.136262
0.0696648, 0.00819802, 0.0149323, 0.137976
0.0665796, 0.00703489, 0.0140557, 0.146232
0.0583718, 0.00778999, 0.0151812, 0.122871
0.0646851, 0.00803806, 0.0145804, 0.137147
0.0704395, 0.00705288, 0.014745, 0.16745
0.0568672, 0.00678212, 0.0145239, 0.130435
0.071082, 0.00697907, 0.012868, 0.143621
0.0690343, 0.00869383, 0.0152225, 0.172213
0.0688004, 0.00824181, 0.013919, 0.15893
0.0842042, 0.00853996, 0.0151056, 0.138812
0.0997745, 0.00876873, 0.015871, 0.15706
0.0821573, 0.0112006, 0.0139609, 0.137213
0.0862165, 0.0106508, 0.0134248, 0.114021
0.0730211, 0.00923428, 0.0105146, 0.116145
0.0715144, 0.00817964, 0.0129465, 0.13258
0.073207, 0.00825332, 0.0123992, 0.139146
0.0663716, 0.0106471, 0.0120166, 0.132489
0.0573086, 0.00895892, 0.0110499, 0.138798
0.0690244, 0.00848176, 0.0134705, 0.119301
0.0747452, 0.00967104, 0.0116719, 0.111497
0.0669575, 0.0093245, 0.0103972, 0.126938
0.0801941, 0.0106958, 0.0133386, 0.122045
0.0832164, 0.00979308, 0.0116347, 0.119304
0.0968424, 0.0110919, 0.010798, 0.100207
0.0978183, 0.0109397, 0.0108846, 0.100565
0.106081, 0.0119754, 0.0118375, 0.124885
0.0903264, 0.0108758, 0.010896, 0.0971258
0.108899, 0.0117748, 0.012202, 0.111264
0.0878845, 0.0100077, 0.0116047, 0.110419
0.0889867, 0.00911092, 0.014245, 0.140833
0.0836966, 0.00972374, 0.0125392, 0.116158
0.0865568, 0.0105939, 0.0133955, 0.114676
0.104483, 0.00983386, 0.01333, 0.137134
0.100437, 0.0104496, 0.0114905, 0.122177
0.108778, 0.0113564, 0.0127139, 0.114782
0.0994417, 0.012402, 0.015836, 0.137407
0.0934299, 0.0121857, 0.0130065, 0.121059
0.120223, 0.0107422, 0.0147164, 0.114862
0.110542, 0.00993679, 0.0126711, 0.158689
0.0840007, 0.0135596, 0.0140048, 0.117582
0.132243, 0.0128673, 0.0149602, 0.137365
0.0840287, 0.0115457, 0.0139155, 0.154859
0.107258, 0.0148652, 0.0158332, 0.151115
0.126224, 0.0115675, 0.0148066, 0.113006
0.119826, 0.0121785, 0.0159137, 0.131893
0.106035, 0.0127705, 0.0130033, 0.149434
0.100548, 0.0124413, 0.0132076, 0.133278
0.114388, 0.0124333, 0.013084, 0.138007
0.137295, 0.0153179, 0.0148297, 0.135178
0.131392, 0.0145643, 0.0142268, 0.120899
0.129461, 0.016203, 0.0138561, 0.135829
0.111353, 0.015101, 0.0136537, 0.144093
0.120304, 0.0158894, 0.0113202, 0.114011
0.120012, 0.0153396, 0.0110293, 0.100455
0.118395, 0.0144214, 0.0125136, 0.101425
0.11703, 0.0142182, 0.0120518, 0.10525
0.122612, 0.0138586, 0.00914258, 0.101399
0.116129, 0.0126292, 0.0101377, 0.0784285
0.122677, 0.0140663, 0.00860768, 0.0804449
0.125617, 0.0123415, 0.0101325, 0.0971426
0.109297, 0.0102895, 0.0102577, 0.0899797
0.099833, 0.0117626, 0.00922509, 0.0761751
0.104042, 0.0113764, 0.00773076, 0.0750436
0.0961978, 0.0105535, 0.00774573, 0.0881956
0.0932226, 0.00950206, 0.00838791, 0.0807605
