alpha, beta, delta, gamma 
0.0656041, 0.00744439, 0.0109835, 0.117903
0.0669084, 0.00926582, 0.0105667, 0.0874332
0.0939543, 0.00964635, 0.0125454, 0.122394
0.0624604, 0.0091694, 0.0111532, 0.103933
0.0717854, 0.00871707, 0.0111579, 0.0780438
0.0700138, 0.0088265, 0.0103176, 0.0779637
0.0829497, 0.00828908, 0.00835718, 0.078448
0.0959859, 0.0094386, 0.0101089, 0.0827385
0.0739155, 0.011976, 0.00796309, 0.0824274
0.0988868, 0.0118745, 0.0106939, 0.0623658
0.0911618, 0.0114275, 0.00704093, 0.073933
0.0981022, 0.0131411, 0.00905284, 0.074537
0.093427, 0.010564, 0.00649614, 0.0784105
0.0834272, 0.0111095, 0.00950021, 0.0868573
0.0941036, 0.00813456, 0.00890873, 0.0859374
0.0948008, 0.0102097, 0.0111665, 0.0845785
0.0933389, 0.00955134, 0.0113301, 0.0890868
0.0859434, 0.011511, 0.0104081, 0.0757687
0.0853202, 0.0124722, 0.0108769, 0.103999
0.0773634, 0.0109036, 0.0111393, 0.121458
0.124797, 0.0108182, 0.0179872, 0.119117
0.0896365, 0.0111153, 0.0142916, 0.135728
0.0790552, 0.0129353, 0.0128549, 0.155884
0.0747863, 0.0106723, 0.0131008, 0.148523
0.0813667, 0.00917993, 0.0136463, 0.151715
0.0880112, 0.00884006, 0.0166054, 0.109819
0.102515, 0.00943244, 0.0173398, 0.102042
0.106511, 0.0107601, 0.0129603, 0.129468
0.132982, 0.0113035, 0.0130639, 0.128054
0.118512, 0.0106972, 0.0142519, 0.0936883
0.0824199, 0.0116315, 0.00964662, 0.109337
0.088762, 0.0107365, 0.0129872, 0.131048
0.0927336, 0.00818023, 0.0107475, 0.111126
0.0652959, 0.0081728, 0.0124932, 0.103522
0.0717044, 0.0105095, 0.0119268, 0.102316
0.0833801, 0.0077817, 0.0110062, 0.101502
0.0783167, 0.00845377, 0.011181, 0.0972543
0.100181, 0.0100192, 0.00983735, 0.0837132
0.109725, 0.0101007, 0.0106441, 0.104907
0.0735908, 0.0108101, 0.00911265, 0.11044
0.0711317, 0.00826608, 0.0105296, 0.0993586
0.079095, 0.00718357, 0.0109781, 0.0974437
0.0574487, 0.00904829, 0.0119452, 0.117672
0.0529521, 0.00941259, 0.012539, 0.137938
0.0622415, 0.00887215, 0.0130907, 0.124197
0.072924, 0.00853659, 0.0121701, 0.122243
0.0737537, 0.0105527, 0.0126786, 0.115682
0.0713543, 0.0116748, 0.0126231, 0.0879164
0.0916073, 0.00853906, 0.0110349, 0.0829019
0.0669145, 0.0101115, 0.010877, 0.099498
0.0616314, 0.00621383, 0.0113214, 0.0929105
0.0638045, 0.00683227, 0.0099807, 0.117775
0.0613173, 0.00923082, 0.00883762, 0.0718292
0.0591888, 0.00829173, 0.00693506, 0.073101
0.072944, 0.00866079, 0.0084807, 0.0689971
0.0843164, 0.00945536, 0.00688278, 0.0795415
0.0806725, 0.0106255, 0.00767952, 0.0825916
0.0744559, 0.0086505, 0.00743345, 0.0665219
0.0708002, 0.00905231, 0.00890696, 0.0751295
0.0677908, 0.00905421, 0.011262, 0.0810287
0.0587437, 0.00734056, 0.00983564, 0.0808869
0.0674787, 0.00880076, 0.0123494, 0.0876858
0.0693134, 0.00890078, 0.0118925, 0.0826993
0.0622003, 0.00923214, 0.0112767, 0.0813765
0.0721853, 0.00922019, 0.0110636, 0.0867317
0.0772292, 0.00877944, 0.00875878, 0.0907781
0.0861028, 0.0081736, 0.0096821, 0.0865765
0.0644202, 0.0102306, 0.0091871, 0.0838532
0.0692516, 0.0112425, 0.00976742, 0.0769838
0.0777129, 0.00984515, 0.00899142, 0.0705425
0.064385, 0.00677468, 0.00932911, 0.0838189
0.0622123, 0.00764537, 0.00778313, 0.0710693
0.055452, 0.00792952, 0.00752874, 0.0519211
0.0581012, 0.00823037, 0.00769679, 0.0671807
0.0698872, 0.00801585, 0.00695687, 0.0624631
0.0717203, 0.00888968, 0.008228, 0.0577837
0.0898432, 0.00868492, 0.00727324, 0.0627038
0.0740989, 0.0105591, 0.0106767, 0.0835641
0.0932123, 0.0080919, 0.0104957, 0.0898592
0.091973, 0.011028, 0.0115958, 0.10374
0.0750851, 0.0118443, 0.00853405, 0.0956684
0.0861859, 0.0101171, 0.00915943, 0.101748
0.091852, 0.0099097, 0.0129883, 0.112635
0.109091, 0.011785, 0.0128353, 0.119214
0.109303, 0.0131282, 0.011285, 0.08993
0.119476, 0.0118611, 0.0107754, 0.0979914
0.111543, 0.0111121, 0.0132483, 0.105324
0.100714, 0.0105292, 0.0114196, 0.0901441
0.0970848, 0.0107203, 0.00805702, 0.103218
0.0748483, 0.00925568, 0.0115613, 0.0880168
0.0736097, 0.00816616, 0.0083937, 0.0704441
0.0701329, 0.00833304, 0.00933397, 0.067586
0.0821301, 0.00723493, 0.00923774, 0.0906189
0.072435, 0.0104649, 0.0107638, 0.0902908
0.0628083, 0.00938088, 0.00969139, 0.101234
0.0974963, 0.00729269, 0.00720374, 0.106682
0.0734157, 0.00784926, 0.0143044, 0.1178
0.0746029, 0.00846833, 0.0128475, 0.111599
0.0609048, 0.00806637, 0.0106243, 0.0960516
0.0807561, 0.00870969, 0.0113135, 0.123233
0.0800394, 0.00703267, 0.0122561, 0.115459
0.0571405, 0.00887948, 0.0109871, 0.123355
0.0754761, 0.00842358, 0.0105648, 0.107341
0.1049, 0.0123571, 0.0118019, 0.107497
0.0829479, 0.0109621, 0.00865256, 0.0831812
0.0902689, 0.00990611, 0.0101014, 0.0993984
0.0927614, 0.00954889, 0.0105848, 0.0878346
0.0741572, 0.00784161, 0.012267, 0.0977264
0.0844908, 0.00872849, 0.013407, 0.101754
0.0762701, 0.00964991, 0.0117851, 0.111671
0.0807087, 0.0109911, 0.0104217, 0.0990032
0.0777872, 0.0107496, 0.00847259, 0.0740438
0.0855238, 0.00955049, 0.00904541, 0.0795487
0.0789527, 0.0106305, 0.00708244, 0.0666321
0.0754565, 0.0091146, 0.00881185, 0.0654762
0.0780278, 0.00607317, 0.0112071, 0.0799886
0.0678753, 0.00814168, 0.0124101, 0.0880023
0.0860482, 0.00719988, 0.00914198, 0.0976596
0.0699244, 0.00806068, 0.0133874, 0.11987
0.057846, 0.00927202, 0.0119106, 0.12103
0.0538557, 0.00809434, 0.0141606, 0.115742
0.0506274, 0.007102, 0.0118034, 0.130195
0.0600879, 0.00573364, 0.0152848, 0.143763
0.0805366, 0.0103013, 0.0152132, 0.125617
0.0752573, 0.0104303, 0.0117343, 0.114712
0.0734739, 0.0109, 0.0122304, 0.111193
0.0696514, 0.0100178, 0.0114137, 0.125626
0.0766789, 0.00813721, 0.0116067, 0.106991
0.0855184, 0.0104776, 0.0115183, 0.114582
0.0922837, 0.0112264, 0.00904293, 0.10603
0.0905921, 0.0109367, 0.0134229, 0.10626
0.0891119, 0.0120545, 0.0110538, 0.113088
0.0962697, 0.0113556, 0.0116591, 0.125322
0.070922, 0.00977598, 0.0120413, 0.112116
0.0733299, 0.00911105, 0.0118231, 0.116085
0.0594125, 0.00866903, 0.0128343, 0.134017
0.0606641, 0.00612358, 0.0128649, 0.138633
0.0655145, 0.00774918, 0.0125391, 0.12076
0.0623384, 0.00873189, 0.0135793, 0.137722
0.0586601, 0.00865079, 0.012633, 0.139276
0.0581305, 0.00855944, 0.0111038, 0.118476
0.0652732, 0.00915729, 0.0104355, 0.117767
0.0813357, 0.00945197, 0.0117513, 0.0963554
0.0852077, 0.0112442, 0.010385, 0.103769
0.104455, 0.0114399, 0.00913895, 0.107272
0.105821, 0.011878, 0.00862363, 0.0790376
0.109545, 0.0105238, 0.00707853, 0.0923806
0.0904059, 0.0128617, 0.00666119, 0.0815226
0.101196, 0.0133472, 0.00888718, 0.0761111
0.106211, 0.0128903, 0.00772625, 0.0786838
0.0937324, 0.0124404, 0.0100369, 0.0662532
0.116146, 0.0134014, 0.00796056, 0.0868529
0.126958, 0.0131692, 0.0090887, 0.0802919
0.121434, 0.0146747, 0.00876219, 0.068295
0.110879, 0.01329, 0.00757927, 0.0891321
0.100578, 0.012059, 0.00993536, 0.0911723
0.0789284, 0.0111185, 0.00943298, 0.0836275
0.0896739, 0.00959495, 0.0112152, 0.0829227
0.078959, 0.0105343, 0.0114108, 0.123293
0.0777743, 0.0100618, 0.0137614, 0.100958
0.0727163, 0.00763076, 0.01245, 0.118003
0.0575204, 0.00617977, 0.0111437, 0.099237
0.0636816, 0.00878604, 0.00801447, 0.0949783
0.0789243, 0.00931726, 0.0106628, 0.0782415
0.0882479, 0.0091153, 0.0116673, 0.106085
0.0678992, 0.00852346, 0.009482, 0.0953206
0.0820783, 0.00828558, 0.0108941, 0.0893196
0.0649805, 0.0054411, 0.0109801, 0.0914904
0.0591885, 0.0075394, 0.00970276, 0.0804994
0.0889855, 0.00666431, 0.0104721, 0.0955119
0.0616902, 0.00899789, 0.010379, 0.117038
0.0739767, 0.00875428, 0.00974315, 0.113785
0.0660996, 0.0116911, 0.0104513, 0.0997118
0.0742026, 0.00966318, 0.0116357, 0.115712
0.0589289, 0.00902256, 0.0101743, 0.105501
0.061024, 0.00903723, 0.0130744, 0.109173
0.0710961, 0.00673267, 0.0114902, 0.120056
0.0645199, 0.00627217, 0.013568, 0.131973
0.0348132, 0.00641809, 0.0130502, 0.142576
0.0405383, 0.0069238, 0.0132774, 0.129592
0.0511654, 0.00808696, 0.0119074, 0.129444
0.0748377, 0.00698409, 0.0141086, 0.162985
0.0648723, 0.00815556, 0.014126, 0.144104
0.0498086, 0.00863545, 0.0140067, 0.171488
0.0873784, 0.0089968, 0.0165534, 0.14675
0.101662, 0.0100855, 0.0143586, 0.161803
0.076928, 0.00895947, 0.0150107, 0.170434
0.0546999, 0.00940961, 0.0131528, 0.14869
0.0577455, 0.0107349, 0.0123603, 0.122781
0.0737357, 0.0113787, 0.0125636, 0.108762
0.104123, 0.00951018, 0.0126759, 0.0967009
0.0882459, 0.0121571, 0.0102786, 0.125848
0.0770027, 0.0113841, 0.010581, 0.107611
0.0963153, 0.0106549, 0.0125982, 0.126792
0.104095, 0.0129518, 0.0127076, 0.125339
0.11153, 0.0126952, 0.0133605, 0.127394
0.12095, 0.0157562, 0.0127266, 0.125656
0.112292, 0.0108983, 0.0125522, 0.129869
0.0922762, 0.0122344, 0.0125348, 0.134853
0.123028, 0.011097, 0.0135301, 0.122553
0.107814, 0.0122361, 0.0136811, 0.0997726
0.1046, 0.0171464, 0.0105069, 0.100037
0.144589, 0.017007, 0.0112746, 0.103304
0.152126, 0.0150434, 0.0115006, 0.101482
0.13584, 0.0157156, 0.00986806, 0.106546
0.160391, 0.0159756, 0.0124598, 0.101727
0.138564, 0.0177248, 0.0111741, 0.123233
0.166697, 0.0167722, 0.0101954, 0.13037
0.151567, 0.0175725, 0.0126083, 0.0929984
0.128833, 0.01593, 0.0112388, 0.10156
0.125136, 0.0154192, 0.0120669, 0.106447
0.133473, 0.0164748, 0.0128922, 0.130969
0.13702, 0.0186459, 0.0132292, 0.140113
0.147073, 0.0157979, 0.0144724, 0.121697
0.162358, 0.0184635, 0.0148778, 0.115513
0.155962, 0.0168598, 0.0172314, 0.127663
0.130443, 0.0169085, 0.0156677, 0.120907
0.159505, 0.0170427, 0.0122287, 0.116508
0.167469, 0.0201803, 0.0114574, 0.0912464
0.155764, 0.019133, 0.00977507, 0.086566
0.162589, 0.0190766, 0.00970786, 0.0758265
0.134895, 0.0154764, 0.00893047, 0.0816567
0.136467, 0.0141325, 0.00921808, 0.0858251
0.151995, 0.0158012, 0.00876028, 0.0768625
0.140465, 0.0144987, 0.00926852, 0.0806264
0.122962, 0.014789, 0.00917853, 0.0917454
0.124894, 0.0158338, 0.00758537, 0.0856136
0.141965, 0.0162893, 0.0122938, 0.0816967
0.148332, 0.0159035, 0.00961154, 0.082658
0.14582, 0.0146303, 0.00953938, 0.0782878
0.13093, 0.0156942, 0.00994208, 0.0787545
0.147011, 0.0180865, 0.009486, 0.0661715
0.116336, 0.0169471, 0.00941136, 0.0733766
0.138394, 0.0159956, 0.010459, 0.109811
0.11156, 0.0132212, 0.0114289, 0.0959915
0.111387, 0.0149931, 0.0124164, 0.118277
0.120123, 0.0134148, 0.0165957, 0.0900131
0.130237, 0.0144206, 0.012199, 0.106952
0.129292, 0.016416, 0.0115263, 0.115831
0.131579, 0.0114127, 0.010608, 0.109055
0.160434, 0.0126031, 0.00946333, 0.0976601
0.134991, 0.0154397, 0.00998882, 0.118219
0.111224, 0.0148456, 0.00915862, 0.0979842
0.116931, 0.0141379, 0.0102747, 0.113558
0.135445, 0.0154908, 0.00961905, 0.104237
0.143688, 0.0172124, 0.0116007, 0.0832934
0.121925, 0.015455, 0.0102921, 0.098131
0.122827, 0.0126896, 0.0112421, 0.100648
0.116147, 0.0151273, 0.00973962, 0.0971416
0.135405, 0.0170841, 0.0120495, 0.0977891
0.148098, 0.0141886, 0.011311, 0.102318
0.1373, 0.0140116, 0.0120915, 0.116924
0.157769, 0.0177496, 0.0110196, 0.111091
0.166159, 0.0162722, 0.00971592, 0.0806692
0.139684, 0.01788, 0.00920034, 0.092497
0.183043, 0.0191333, 0.010477, 0.0997458
0.168322, 0.0182558, 0.00982328, 0.0988939
0.170293, 0.0192142, 0.0087238, 0.0884337
0.195871, 0.0191961, 0.00865636, 0.0680288
0.160342, 0.0178245, 0.00681656, 0.0560993
0.188815, 0.0197525, 0.00630647, 0.073028
0.179454, 0.0229098, 0.00609628, 0.0394313
0.193372, 0.0194858, 0.00676004, 0.060525
0.187905, 0.0211985, 0.00759849, 0.0567496
0.184783, 0.0200553, 0.00761895, 0.0594713
0.164501, 0.0179131, 0.00792631, 0.0755601
0.158259, 0.0193884, 0.00830301, 0.0885051
0.15289, 0.0160783, 0.00918191, 0.0782693
0.168758, 0.0166824, 0.00651966, 0.0656589
0.156813, 0.0170719, 0.0070637, 0.0818417
0.158597, 0.0171672, 0.00718962, 0.0719081
0.173547, 0.0185771, 0.00892275, 0.0751859
0.183758, 0.0174878, 0.00851748, 0.073565
0.167635, 0.0157475, 0.00873227, 0.0860816
0.149352, 0.0175162, 0.00833415, 0.0746387
0.145527, 0.016606, 0.00870955, 0.0834069
0.147487, 0.015989, 0.00910526, 0.0926507
0.140247, 0.0153944, 0.0080256, 0.0850278
0.123802, 0.0176831, 0.00835389, 0.0776159
0.167079, 0.0164501, 0.00796117, 0.0812506
0.14299, 0.0130427, 0.0103175, 0.0708457
0.13381, 0.014345, 0.00731172, 0.0810187
0.102564, 0.0115121, 0.00863533, 0.0967952
0.115765, 0.0129965, 0.00823227, 0.0940006
0.122739, 0.0137839, 0.00848753, 0.0861397
0.125636, 0.0145024, 0.0093446, 0.0790905
0.118537, 0.0130668, 0.00877302, 0.0975682
0.119661, 0.0151517, 0.0096889, 0.0757592
0.128622, 0.0131877, 0.00877725, 0.0757253
0.129348, 0.0150504, 0.00945187, 0.0809349
0.142985, 0.0144216, 0.00881798, 0.108255
0.131633, 0.017558, 0.0121514, 0.101406
0.14472, 0.0157031, 0.00890615, 0.103883
0.15089, 0.0132095, 0.0109032, 0.105235
0.137062, 0.0159664, 0.00997398, 0.0816875
0.165897, 0.0162261, 0.00814868, 0.0840832
0.196418, 0.0199048, 0.00901572, 0.0873932
0.169085, 0.0170321, 0.00744679, 0.0909622
0.168335, 0.0170344, 0.00779473, 0.06716
0.177653, 0.0188232, 0.00707688, 0.0771478
0.115939, 0.0158692, 0.00901051, 0.0880956
0.119454, 0.0134717, 0.0102866, 0.084078
0.116114, 0.0125645, 0.00997262, 0.0842577
0.103095, 0.0136116, 0.00905568, 0.0760553
0.112335, 0.0128354, 0.00883537, 0.0700453
0.0934138, 0.0137943, 0.0075249, 0.0906385
0.11654, 0.0126406, 0.00865195, 0.102714
0.10833, 0.0154634, 0.00973793, 0.0844204
0.134328, 0.0140297, 0.00861337, 0.0959192
0.138127, 0.016312, 0.00859413, 0.0713598
0.126335, 0.0147379, 0.00724496, 0.0771792
0.159648, 0.0160145, 0.00707283, 0.0690999
0.143454, 0.0130181, 0.00581833, 0.0775718
0.124472, 0.0169013, 0.00728459, 0.0692739
0.120956, 0.017071, 0.00744021, 0.073396
0.0995223, 0.0131548, 0.00957457, 0.0868775
0.113284, 0.0139138, 0.00903382, 0.071824
0.121721, 0.0122196, 0.00849077, 0.0746409
0.117935, 0.0109166, 0.00942883, 0.0823844
0.114731, 0.0122089, 0.00895691, 0.0848303
0.0962272, 0.0106076, 0.00998756, 0.0697952
0.0867781, 0.0127729, 0.0115196, 0.0993153
0.0790289, 0.0129495, 0.0115639, 0.118432
0.0897299, 0.00860577, 0.012242, 0.108571
0.0677304, 0.00883345, 0.0105274, 0.111034
0.0814619, 0.00896483, 0.011714, 0.0857063
0.0663614, 0.00796469, 0.0104478, 0.104641
0.0861282, 0.00965265, 0.0137338, 0.0981975
0.108048, 0.00933662, 0.0134441, 0.111945
0.0848374, 0.00823716, 0.013867, 0.121267
0.0810021, 0.00837855, 0.0108655, 0.12335
0.0766585, 0.00910028, 0.0114453, 0.10801
0.0862906, 0.0120879, 0.0135468, 0.109236
0.0835556, 0.00771942, 0.0126097, 0.107398
0.0776556, 0.00843493, 0.0131842, 0.126194
0.0764579, 0.00814897, 0.012351, 0.120566
0.0936588, 0.00981673, 0.00838076, 0.101955
0.0991613, 0.00960781, 0.0101072, 0.0994195
0.0860084, 0.0100595, 0.00760673, 0.0870076
0.0678292, 0.0123664, 0.0104388, 0.078518
0.0715599, 0.00704689, 0.00894483, 0.0943107
0.0512383, 0.00741729, 0.0104444, 0.105166
0.0563025, 0.00630341, 0.00846702, 0.0860518
0.0602498, 0.00885998, 0.0108971, 0.0881492
0.0512441, 0.00930398, 0.00978029, 0.0998028
0.0592534, 0.00886282, 0.0106471, 0.106974
0.0611948, 0.0076178, 0.00974467, 0.0856361
0.0621143, 0.00761965, 0.0090537, 0.0968973
0.0565811, 0.00827911, 0.0103962, 0.0957128
0.0599969, 0.00804479, 0.00874152, 0.0801057
0.0566263, 0.007551, 0.00982547, 0.0818292
0.0618047, 0.00751534, 0.0097691, 0.0723635
0.0634032, 0.0091302, 0.00947296, 0.0945069
0.06979, 0.00973243, 0.0090188, 0.0876942
0.0666749, 0.00876768, 0.00990875, 0.0996459
0.0581727, 0.00828815, 0.0100572, 0.0981028
0.0745154, 0.00788855, 0.0110966, 0.104148
0.0565932, 0.00607038, 0.0114685, 0.0910037
0.0763993, 0.00723338, 0.0118327, 0.121541
0.0748594, 0.00961239, 0.010071, 0.137766
0.0628175, 0.00794346, 0.0104688, 0.0858131
0.062139, 0.00879992, 0.00837826, 0.0812635
0.0672836, 0.00838387, 0.0089774, 0.0785905
0.0748825, 0.0088309, 0.00974101, 0.0793025
0.0632256, 0.00787732, 0.00939561, 0.0874119
0.0644582, 0.00719774, 0.00937467, 0.0611939
0.05044, 0.00623585, 0.00770805, 0.0696228
0.0620027, 0.00831279, 0.0099739, 0.0704379
0.0631491, 0.00641935, 0.00924289, 0.0887861
0.0444116, 0.00627722, 0.0107211, 0.0863962
0.0682286, 0.00571196, 0.00889038, 0.0875413
0.0678551, 0.00821907, 0.00748316, 0.0997084
0.0551306, 0.00623275, 0.00703653, 0.0895738
0.0643005, 0.0067277, 0.00862968, 0.0840654
0.052233, 0.0091503, 0.00858939, 0.0755328
0.0846432, 0.00764424, 0.0109329, 0.0970805
0.0801186, 0.00681121, 0.0116378, 0.103548
0.0614401, 0.00853737, 0.0110135, 0.0905304
0.067606, 0.00688782, 0.0096942, 0.103524
0.0930704, 0.00776191, 0.0103063, 0.0770706
0.0944187, 0.00971846, 0.00829005, 0.0765697
0.0814725, 0.00797636, 0.00986683, 0.0735042
0.0602511, 0.007835, 0.0090982, 0.0782044
0.0677587, 0.00661978, 0.00967338, 0.0742493
0.0713153, 0.00871484, 0.00866746, 0.0832539
0.0881788, 0.00744476, 0.0078887, 0.0710694
0.0722291, 0.00779323, 0.00903791, 0.0757354
0.0605163, 0.00952153, 0.00894331, 0.0895478
0.065627, 0.00796161, 0.00799824, 0.087203
0.0826468, 0.00837795, 0.0106988, 0.0703708
0.0724571, 0.00869099, 0.0085832, 0.0900522
0.077413, 0.0103049, 0.00835571, 0.0924837
0.0706454, 0.00753659, 0.00894101, 0.101503
0.0594563, 0.00707619, 0.0107757, 0.114435
0.0743197, 0.00923351, 0.0109303, 0.0942347
0.086439, 0.00917399, 0.0098285, 0.0918165
0.0761691, 0.0102745, 0.00941514, 0.0900897
0.0830067, 0.00786943, 0.00966236, 0.107905
0.0563981, 0.00728658, 0.00917921, 0.102015
0.0553305, 0.00697531, 0.00937103, 0.108645
0.0432127, 0.0078577, 0.0109696, 0.112008
0.0450553, 0.00618405, 0.0101798, 0.0914824
0.0527453, 0.00669442, 0.0112849, 0.125862
0.05891, 0.00526577, 0.0115236, 0.121698
0.0541418, 0.00759178, 0.0106269, 0.0812183
0.0551651, 0.00666894, 0.00838303, 0.0726382
0.0618011, 0.00883364, 0.00831088, 0.104156
0.0709414, 0.00967128, 0.00649674, 0.0637153
0.0936476, 0.0106326, 0.00721038, 0.0828714
0.0862819, 0.00924998, 0.00850392, 0.0796942
0.079444, 0.0090407, 0.00774507, 0.0793506
0.0821554, 0.00849263, 0.00839598, 0.0652442
0.0813158, 0.00875322, 0.00810176, 0.0838559
0.0731881, 0.00850587, 0.00834358, 0.0746787
0.0574601, 0.00738191, 0.00833076, 0.0815748
0.0782935, 0.00677613, 0.0101089, 0.062851
0.0698026, 0.00918004, 0.00836665, 0.0865171
0.0869046, 0.00801576, 0.00991384, 0.0799353
0.0792436, 0.00943371, 0.00799751, 0.0995108
0.0739404, 0.00878246, 0.0105861, 0.0810591
0.089758, 0.00789755, 0.0102802, 0.06969
0.0935666, 0.00914876, 0.00987296, 0.0799344
0.0866169, 0.00975507, 0.00791962, 0.0987433
0.0956192, 0.0124942, 0.00825608, 0.0692907
0.103597, 0.0108531, 0.00790649, 0.0841227
0.0796381, 0.0123616, 0.0085318, 0.0809666
0.0804659, 0.010122, 0.00723741, 0.0708675
0.0704378, 0.0105407, 0.0083348, 0.0822258
0.0693561, 0.0102996, 0.0110457, 0.0851538
0.0686696, 0.00811149, 0.0117407, 0.0980092
0.0755447, 0.00965626, 0.0110513, 0.119606
0.0682623, 0.00979126, 0.0115398, 0.133376
0.105152, 0.0112771, 0.0147207, 0.101403
0.0962616, 0.0129461, 0.0108873, 0.10363
0.107259, 0.0140326, 0.0109737, 0.123974
0.101512, 0.0134054, 0.0126858, 0.0908134
0.12139, 0.0127945, 0.00966618, 0.0906828
0.134931, 0.0134509, 0.00780585, 0.0946297
0.12623, 0.015584, 0.0102162, 0.0953115
0.131235, 0.0134136, 0.00878296, 0.0914998
0.108871, 0.0123321, 0.00896258, 0.116298
0.0871587, 0.0094537, 0.0107586, 0.0921326
0.0972424, 0.0112594, 0.0112632, 0.074652
0.100863, 0.0125018, 0.0106339, 0.0783865
0.120689, 0.012782, 0.00959582, 0.0957983
0.121681, 0.0115903, 0.0104836, 0.120944
0.093192, 0.013183, 0.0121747, 0.10678
0.102167, 0.0134655, 0.00996518, 0.0972324
0.0941114, 0.0116205, 0.00939362, 0.129833
0.0777664, 0.00955338, 0.0113907, 0.134058
0.0842834, 0.0114742, 0.0139262, 0.133857
0.106009, 0.0112646, 0.0107296, 0.104243
0.11336, 0.0117368, 0.0108488, 0.100194
0.082807, 0.0128694, 0.0087338, 0.0759235
0.0927995, 0.0107357, 0.00812666, 0.075524
0.0869915, 0.00947323, 0.00858981, 0.090416
0.0917665, 0.0099452, 0.0110856, 0.0854766
0.0873199, 0.0104219, 0.0107132, 0.126889
0.0773668, 0.0109189, 0.0109583, 0.107881
0.0853276, 0.00905444, 0.00954765, 0.131443
0.089844, 0.0127056, 0.0126827, 0.1087
0.0953009, 0.0112841, 0.0129404, 0.139334
0.084955, 0.011846, 0.0136632, 0.109083
0.10147, 0.0133323, 0.0131771, 0.157716
0.0813264, 0.013017, 0.0121393, 0.138971
0.0881395, 0.00912662, 0.0134097, 0.139518
0.0788484, 0.00894098, 0.0113843, 0.140486
0.077299, 0.00942813, 0.0118332, 0.13337
0.0768965, 0.0097256, 0.0122527, 0.12804
0.0767178, 0.00867558, 0.0137151, 0.133804
0.0832999, 0.00857271, 0.0118434, 0.130808
0.0628976, 0.0105266, 0.0120202, 0.115048
0.0765107, 0.00756027, 0.0125609, 0.14095
0.0795218, 0.0111184, 0.0124314, 0.125521
0.0694822, 0.0107665, 0.0142611, 0.138384
0.088698, 0.00807318, 0.0148737, 0.128997
0.0743355, 0.00903272, 0.0135525, 0.141735
0.0783077, 0.00924374, 0.0148312, 0.119293
0.0904777, 0.00999197, 0.0120971, 0.118663
0.0938035, 0.00922227, 0.0126563, 0.0886367
0.0910319, 0.0088691, 0.0127192, 0.12985
0.083814, 0.0100949, 0.0110173, 0.116088
0.078064, 0.00911938, 0.0103751, 0.112908
0.0649636, 0.00831948, 0.0114347, 0.111963
0.0698646, 0.0100365, 0.0114512, 0.1374
0.0755698, 0.00964848, 0.0126933, 0.115794
0.0712293, 0.0100154, 0.0114954, 0.15366
0.0919049, 0.00981498, 0.0133868, 0.099282
0.080683, 0.00805162, 0.0127645, 0.149689
0.0667486, 0.0122505, 0.0122003, 0.115431
0.0830228, 0.0111133, 0.0108238, 0.120352
0.0761215, 0.0129578, 0.0118232, 0.128546
0.102473, 0.00966118, 0.00931078, 0.103123
0.0748351, 0.0123519, 0.0103606, 0.111533
0.0990503, 0.0120143, 0.00873766, 0.0958401
0.100472, 0.0110709, 0.00735714, 0.0970413
0.089768, 0.0106915, 0.010675, 0.0925358
0.0737858, 0.0116049, 0.00946076, 0.0987547
0.105799, 0.0113182, 0.0120754, 0.0973999
0.0981584, 0.012337, 0.00916877, 0.113961
0.102857, 0.010758, 0.0131407, 0.113168
0.104958, 0.012383, 0.0104643, 0.0858694
0.10333, 0.0120069, 0.0108829, 0.0762329
0.106827, 0.0154072, 0.00887566, 0.0950797
0.111962, 0.011923, 0.00986533, 0.0881005
0.105389, 0.0132787, 0.0111446, 0.130421
0.100273, 0.0119468, 0.0117523, 0.110804
0.0995641, 0.0137494, 0.0113358, 0.0812452
0.0925711, 0.014255, 0.00812222, 0.113813
0.0980393, 0.0128914, 0.0101842, 0.0957396
0.0897275, 0.0137983, 0.0121905, 0.0997006
0.0971538, 0.0119751, 0.0108907, 0.104449
0.0844204, 0.010966, 0.00818315, 0.0909238
0.116295, 0.0118385, 0.00901832, 0.0863743
0.0965359, 0.0103268, 0.01119, 0.0931491
0.0774983, 0.009394, 0.0107, 0.12026
0.0976314, 0.00872328, 0.0145289, 0.124971
0.0963343, 0.00893753, 0.0134103, 0.130533
