alpha, beta, delta, gamma 
0.0956227, 0.0109451, 0.00727155, 0.058242
0.102139, 0.0121892, 0.00817505, 0.0436279
0.0678144, 0.0106749, 0.00625921, 0.0530033
0.0844715, 0.0117685, 0.00576906, 0.0437842
0.0805718, 0.0110795, 0.00676541, 0.0479724
0.0670359, 0.00839044, 0.00670353, 0.065364
0.0631636, 0.00809266, 0.0065093, 0.0682202
0.0593348, 0.0068448, 0.00674454, 0.0625279
0.0524389, 0.00682224, 0.00536467, 0.0510019
0.0737484, 0.00988324, 0.0067101, 0.0558042
0.071134, 0.00973903, 0.00783853, 0.0596005
0.0966957, 0.0110493, 0.00757661, 0.0739958
0.0816451, 0.00903816, 0.00892782, 0.071669
0.0968648, 0.00803912, 0.00860416, 0.0911956
0.0862504, 0.00897307, 0.00875232, 0.0907712
0.0722126, 0.0104837, 0.00825538, 0.0846967
0.0961005, 0.00948626, 0.007441, 0.0765308
0.0873301, 0.0109327, 0.00817177, 0.0632654
0.0935062, 0.0108107, 0.00755279, 0.0686733
0.0773867, 0.0122602, 0.00903916, 0.0655984
0.0738634, 0.00901767, 0.00995147, 0.0855307
0.0679284, 0.0104217, 0.00937101, 0.0707944
0.0783803, 0.0106415, 0.010138, 0.0724393
0.094935, 0.0110345, 0.00882269, 0.0925585
0.0844866, 0.00989921, 0.0107356, 0.0879702
0.111193, 0.00957336, 0.00920999, 0.0943661
0.103484, 0.0102573, 0.00965369, 0.0927011
0.101658, 0.0113156, 0.00924426, 0.0877935
0.100078, 0.0115069, 0.00809922, 0.0729029
0.0985836, 0.0119122, 0.0077382, 0.0717298
0.124171, 0.0118893, 0.00797861, 0.0626173
0.112795, 0.0127082, 0.00736951, 0.0777528
0.111103, 0.0119169, 0.00827701, 0.065672
0.100884, 0.0114611, 0.00891694, 0.0969228
0.0796229, 0.00995714, 0.0102491, 0.114196
0.0966068, 0.00978526, 0.0122835, 0.115983
0.0755181, 0.00970634, 0.0101734, 0.101116
0.0663466, 0.00822067, 0.0101644, 0.10986
0.0546043, 0.00705561, 0.012011, 0.100936
0.0636452, 0.00760888, 0.0124068, 0.11445
0.0654216, 0.00710209, 0.0110998, 0.124164
0.0545273, 0.00806741, 0.00964297, 0.111661
0.0596238, 0.00938048, 0.0106983, 0.0963827
0.0657486, 0.00971031, 0.0106725, 0.113494
0.0557187, 0.0102366, 0.0111554, 0.100647
0.0703768, 0.00823854, 0.0113528, 0.0953913
0.063164, 0.0077101, 0.0113919, 0.0970389
0.0521188, 0.007027, 0.0121529, 0.103539
0.0592672, 0.00631191, 0.0114419, 0.0976286
0.0501827, 0.00779564, 0.0116602, 0.105702
0.065835, 0.00928874, 0.0115581, 0.101363
0.0764721, 0.00917636, 0.0116939, 0.0879915
0.072256, 0.0100207, 0.010069, 0.0885064
0.0791997, 0.0110993, 0.009383, 0.108538
0.0899908, 0.0101816, 0.0109931, 0.0878406
0.0876405, 0.0116108, 0.00953139, 0.102559
0.0780811, 0.0111291, 0.0108505, 0.0979836
0.0910239, 0.0111139, 0.0129991, 0.120864
0.0851562, 0.0125436, 0.0128376, 0.0923505
0.085146, 0.0118746, 0.0119758, 0.136366
0.117021, 0.0121103, 0.0126854, 0.118532
0.110192, 0.0136647, 0.0108312, 0.116863
0.11147, 0.0129394, 0.01091, 0.085201
0.103349, 0.0131673, 0.0119229, 0.0949466
0.0904993, 0.0122293, 0.0127482, 0.112573
0.101449, 0.0153293, 0.0118203, 0.112127
0.0905291, 0.0122216, 0.00999837, 0.123101
0.0969013, 0.0117517, 0.0130644, 0.117577
0.081105, 0.00977474, 0.0105371, 0.103786
0.0998985, 0.0102875, 0.0104341, 0.110815
0.0987798, 0.0119048, 0.0103454, 0.117318
0.0913348, 0.0107871, 0.0132839, 0.117279
0.0813648, 0.0101551, 0.013582, 0.133791
0.0882345, 0.0113311, 0.0113936, 0.0990367
0.0804888, 0.0101852, 0.0112459, 0.110449
0.0963513, 0.011304, 0.0111452, 0.0852143
0.0885478, 0.0130882, 0.0108872, 0.0853919
0.0847586, 0.0133178, 0.0101199, 0.109084
0.0965102, 0.0131842, 0.012067, 0.0956701
0.110439, 0.0132345, 0.0111842, 0.0941451
0.138471, 0.0153453, 0.00927747, 0.0726069
0.112944, 0.012627, 0.0108077, 0.0852878
0.10972, 0.0138594, 0.00826435, 0.112858
0.102968, 0.0138501, 0.00858905, 0.0910113
0.107313, 0.0124824, 0.0124993, 0.0939029
0.103978, 0.00946873, 0.0115849, 0.103639
0.0958011, 0.0105564, 0.00962056, 0.117789
0.109359, 0.0105437, 0.00867269, 0.0919561
0.117379, 0.0153963, 0.0112048, 0.0965885
0.13507, 0.0138809, 0.0108819, 0.114288
0.102298, 0.0147965, 0.0106622, 0.0909716
0.122985, 0.0156, 0.0122428, 0.102598
0.139584, 0.0138935, 0.0107938, 0.109082
0.127605, 0.0132941, 0.012919, 0.0981866
0.131663, 0.0139372, 0.0129469, 0.104778
0.141747, 0.0131544, 0.0108686, 0.131322
0.140608, 0.0139078, 0.0104286, 0.11303
0.100927, 0.0136244, 0.0112808, 0.100036
0.103985, 0.0127796, 0.0110762, 0.107952
0.114435, 0.0133719, 0.0133646, 0.108019
0.122357, 0.014956, 0.0113701, 0.115457
0.1142, 0.0135539, 0.0109557, 0.107894
0.0977503, 0.0116806, 0.0128219, 0.104276
0.108389, 0.0122824, 0.0116272, 0.0927099
0.10095, 0.0139421, 0.00997446, 0.0848514
0.131017, 0.0158414, 0.00786038, 0.0738958
0.133384, 0.0144499, 0.00818871, 0.0807654
0.128436, 0.0164607, 0.0117053, 0.0708948
0.1303, 0.0134622, 0.0101505, 0.0873918
0.0819664, 0.0113995, 0.00939112, 0.0956278
0.0857588, 0.0094125, 0.0126292, 0.109723
0.059581, 0.0106071, 0.0139543, 0.110266
0.0719373, 0.0093644, 0.0112912, 0.142761
0.0648781, 0.00959307, 0.0114441, 0.0897589
0.110605, 0.00940447, 0.0131424, 0.100229
0.101433, 0.0105851, 0.0113224, 0.0946167
0.0921949, 0.0130668, 0.00907729, 0.0894836
0.0995997, 0.0117957, 0.00863045, 0.0855601
0.107258, 0.0122993, 0.00994414, 0.10996
0.108146, 0.0132579, 0.0106706, 0.103984
0.0990454, 0.0112587, 0.0129187, 0.110425
0.104384, 0.0129659, 0.0114923, 0.123943
0.121876, 0.0126489, 0.0121571, 0.105169
0.108247, 0.0132871, 0.012906, 0.0962264
0.0985257, 0.0146361, 0.0114533, 0.104643
0.136243, 0.0166695, 0.0112256, 0.0952946
0.14935, 0.0155943, 0.0105677, 0.0804249
0.144973, 0.0144214, 0.0115335, 0.100046
0.0917338, 0.0133268, 0.0102923, 0.119157
0.129101, 0.0121205, 0.0103662, 0.113175
0.11546, 0.0124046, 0.0124083, 0.101488
0.0995259, 0.0120682, 0.0127499, 0.118044
0.125683, 0.0135574, 0.013091, 0.123634
0.118038, 0.0105564, 0.0119677, 0.121547
0.0941001, 0.012053, 0.0151772, 0.129155
0.0941461, 0.0107993, 0.0152531, 0.127159
0.0906158, 0.0101267, 0.0150718, 0.134547
0.103968, 0.0124224, 0.0121932, 0.105069
0.132174, 0.0132467, 0.0118792, 0.11374
0.13907, 0.0153622, 0.0128296, 0.105149
0.104002, 0.0150974, 0.0106769, 0.119919
0.109274, 0.0133724, 0.0133974, 0.130098
0.114181, 0.0135213, 0.011594, 0.143361
0.125868, 0.0134138, 0.01275, 0.153124
0.0980425, 0.012853, 0.0119397, 0.122128
0.107936, 0.0125999, 0.0108206, 0.12949
0.109048, 0.01544, 0.0142767, 0.129933
0.12168, 0.0158159, 0.0108502, 0.111158
0.107718, 0.0138588, 0.0120511, 0.129414
0.113095, 0.012092, 0.0145065, 0.123203
0.128612, 0.0122329, 0.0123924, 0.105061
0.126812, 0.0118301, 0.0118294, 0.127831
0.126179, 0.0123197, 0.014113, 0.142946
0.112844, 0.0126856, 0.0152905, 0.120745
0.10954, 0.0102169, 0.0116903, 0.169655
0.0912853, 0.0116813, 0.0153958, 0.150671
0.0993131, 0.0116869, 0.0154174, 0.131465
0.117335, 0.0110305, 0.0133361, 0.136693
0.110819, 0.0139285, 0.0107569, 0.118435
0.111972, 0.01288, 0.0114829, 0.12207
0.128447, 0.0130968, 0.0146105, 0.119205
0.125004, 0.0122773, 0.014104, 0.126696
0.116626, 0.0146461, 0.0159245, 0.129582
0.0897957, 0.012144, 0.0141438, 0.117296
0.122129, 0.0156574, 0.015539, 0.132005
0.109273, 0.0119632, 0.0115122, 0.121403
0.0932424, 0.0125608, 0.0114464, 0.10254
0.116361, 0.0127558, 0.0109421, 0.133315
0.104143, 0.0109841, 0.0127416, 0.100825
0.134839, 0.0143244, 0.0132012, 0.108088
0.127902, 0.0148531, 0.0113734, 0.0957866
0.136684, 0.0171293, 0.0132486, 0.116644
0.119466, 0.0117968, 0.0118689, 0.107935
0.135197, 0.0154819, 0.00954119, 0.0899737
0.146054, 0.0154516, 0.00967233, 0.124963
0.13489, 0.0162471, 0.0109332, 0.100345
0.173977, 0.0174708, 0.0114571, 0.104396
0.134997, 0.0159323, 0.0120491, 0.0920576
0.116991, 0.0149908, 0.0103748, 0.0787506
0.128254, 0.0177688, 0.0104751, 0.106882
0.141259, 0.0156187, 0.0123141, 0.112274
0.13722, 0.0148583, 0.0113697, 0.104528
0.148636, 0.0156347, 0.0148307, 0.107878
0.166309, 0.0163427, 0.0113571, 0.11534
0.146291, 0.0167388, 0.010969, 0.128976
0.153022, 0.0168942, 0.0134228, 0.110222
0.149498, 0.0142174, 0.0132338, 0.146758
0.130078, 0.0171075, 0.0157351, 0.148427
0.133335, 0.0149662, 0.0179209, 0.152111
0.143001, 0.0155114, 0.0146039, 0.15058
0.12773, 0.0135026, 0.017014, 0.165359
0.11097, 0.0157495, 0.0176847, 0.1704
0.129906, 0.0132957, 0.0167055, 0.1584
0.129341, 0.0139253, 0.0147923, 0.148195
0.134386, 0.0140901, 0.013342, 0.126931
0.122883, 0.014316, 0.0141563, 0.156434
0.115087, 0.0124365, 0.0171093, 0.151137
0.090093, 0.0122667, 0.0176913, 0.152037
0.0924397, 0.0131636, 0.0171328, 0.150233
0.106182, 0.0132702, 0.0151636, 0.171475
0.12033, 0.012254, 0.0143062, 0.125419
0.10861, 0.014411, 0.0143719, 0.13926
0.0971705, 0.0124533, 0.0131501, 0.140871
0.117203, 0.0154015, 0.0121523, 0.141032
0.101734, 0.0145096, 0.0121314, 0.107599
0.119195, 0.0149255, 0.0114962, 0.124738
0.126369, 0.0135755, 0.0157289, 0.142472
0.112485, 0.0125024, 0.0141423, 0.141685
0.101231, 0.0127799, 0.0131154, 0.130684
0.0954078, 0.0116547, 0.0129529, 0.14768
0.111706, 0.0116737, 0.0139853, 0.128526
0.109263, 0.0110643, 0.0130086, 0.116142
0.107722, 0.0139204, 0.0128807, 0.126798
0.100734, 0.0104922, 0.0125568, 0.101812
0.120056, 0.00867419, 0.0133609, 0.111554
0.0885304, 0.0104037, 0.0135865, 0.12977
0.0793733, 0.0116743, 0.0122981, 0.10688
0.101175, 0.0106793, 0.0123657, 0.10854
0.105577, 0.0121744, 0.0131903, 0.106241
0.0970136, 0.0116919, 0.0105752, 0.127049
0.108628, 0.0108519, 0.0108679, 0.108876
0.10862, 0.0131091, 0.0112084, 0.0855611
0.118396, 0.0121839, 0.0111162, 0.115312
0.107731, 0.0121904, 0.0129153, 0.12463
0.101775, 0.0163061, 0.0137287, 0.110754
0.106622, 0.0122712, 0.0115579, 0.122657
0.115996, 0.0112541, 0.0122098, 0.107208
0.0899566, 0.0145642, 0.0126352, 0.1168
0.0923615, 0.0115523, 0.01273, 0.134663
0.0897808, 0.0125573, 0.0128361, 0.145743
0.0931777, 0.0124043, 0.0129517, 0.148232
0.115318, 0.0109528, 0.0128561, 0.133503
0.10236, 0.0130251, 0.0139377, 0.117607
0.1196, 0.0107729, 0.0125035, 0.102899
0.111438, 0.012794, 0.0119924, 0.12528
0.117836, 0.0120466, 0.0156418, 0.142404
0.130063, 0.011004, 0.0139583, 0.13869
0.106481, 0.012463, 0.0125547, 0.125787
0.104031, 0.0100015, 0.0109832, 0.102143
0.102293, 0.00894053, 0.0123023, 0.105909
0.0942138, 0.0101799, 0.0118283, 0.127738
0.117089, 0.0118624, 0.0111906, 0.122557
0.110949, 0.0107536, 0.0140651, 0.120327
0.103901, 0.0129094, 0.0135237, 0.128191
0.106148, 0.0124001, 0.0125297, 0.10948
0.110793, 0.00896141, 0.0122692, 0.110687
0.0847672, 0.0122832, 0.0124691, 0.117024
0.100589, 0.0111662, 0.0129199, 0.108212
0.0901631, 0.010868, 0.014215, 0.151717
0.105902, 0.0116083, 0.0137643, 0.115349
0.104186, 0.0119021, 0.0113155, 0.118828
0.0975997, 0.0108909, 0.0141502, 0.120555
0.102594, 0.0113707, 0.0141334, 0.145563
0.0832555, 0.0140124, 0.0137933, 0.119842
0.113685, 0.0132399, 0.015598, 0.111563
0.0960879, 0.0123684, 0.0125407, 0.122006
0.0774995, 0.0115189, 0.0134379, 0.134268
0.0883439, 0.0103514, 0.0138201, 0.146323
0.0859585, 0.00960862, 0.0133424, 0.122422
0.0806598, 0.0102218, 0.0122213, 0.136594
0.091314, 0.00975445, 0.0121324, 0.119568
0.112438, 0.0097724, 0.0111456, 0.115955
0.0986252, 0.0125646, 0.0117137, 0.100088
0.100865, 0.0117448, 0.0115081, 0.112198
0.0832025, 0.0112431, 0.0119114, 0.099479
0.0939377, 0.0109946, 0.0111732, 0.131942
0.098202, 0.0111405, 0.0134768, 0.11285
0.117491, 0.0107379, 0.0103949, 0.10689
0.0955793, 0.0125741, 0.00732862, 0.0893243
0.102551, 0.0109436, 0.00948454, 0.101855
0.11467, 0.0113098, 0.0105259, 0.0931965
0.109095, 0.0110172, 0.0125808, 0.100431
0.121052, 0.011396, 0.00973104, 0.102854
0.143083, 0.0129825, 0.0100361, 0.0875758
0.141495, 0.0146548, 0.010792, 0.0736257
0.126035, 0.0130149, 0.010697, 0.115883
0.129564, 0.0148327, 0.0114422, 0.108459
0.108286, 0.0138837, 0.0108518, 0.0951322
0.109619, 0.0132518, 0.011156, 0.09325
0.113692, 0.0118258, 0.00863052, 0.0947326
0.125825, 0.0126961, 0.00986485, 0.0969176
0.13372, 0.0159085, 0.0105799, 0.114733
0.107558, 0.014966, 0.0136388, 0.107587
0.132756, 0.0151191, 0.0144675, 0.107031
0.0978843, 0.0126113, 0.0122945, 0.108383
0.122508, 0.0140829, 0.0110705, 0.130996
0.12423, 0.0117184, 0.0145742, 0.110795
0.162727, 0.0130939, 0.0129748, 0.126472
0.157236, 0.0167378, 0.0113514, 0.0949159
0.158531, 0.0158928, 0.00865783, 0.118121
0.13388, 0.0137864, 0.00884827, 0.0995758
0.128759, 0.012845, 0.00900663, 0.0943334
0.120738, 0.0136971, 0.00877313, 0.0894402
0.126477, 0.0159231, 0.00756326, 0.079762
0.135146, 0.0148004, 0.0109693, 0.0783738
0.117023, 0.0134881, 0.00926423, 0.100815
0.120379, 0.0130835, 0.0108124, 0.110238
0.127534, 0.0122274, 0.0103326, 0.102899
0.143693, 0.0123617, 0.00775984, 0.0867006
0.133272, 0.0138647, 0.00735075, 0.0723903
0.138056, 0.0127569, 0.00897191, 0.086652
0.134247, 0.0138194, 0.00663921, 0.0640839
0.13448, 0.0151183, 0.00617109, 0.0686675
0.110235, 0.0119698, 0.00599186, 0.0468448
0.124308, 0.0128931, 0.00618203, 0.0521268
0.137386, 0.011588, 0.006443, 0.0515807
0.097535, 0.0150875, 0.00605034, 0.0405123
0.103082, 0.0113018, 0.00567254, 0.0607636
0.0904632, 0.0120413, 0.00487066, 0.0543409
0.101583, 0.0138195, 0.00611176, 0.0481947
0.116514, 0.0110622, 0.00602331, 0.0577585
0.120117, 0.0120178, 0.00669154, 0.0530344
0.106189, 0.0115381, 0.00618726, 0.0460401
0.1133, 0.0128363, 0.00591378, 0.0507318
0.10522, 0.0124953, 0.00584541, 0.0512882
0.11442, 0.0118591, 0.00647836, 0.0513335
0.142171, 0.0124463, 0.00511952, 0.0441796
0.125136, 0.0105541, 0.00648621, 0.0495897
0.122945, 0.0120418, 0.00644547, 0.0581411
0.0925803, 0.0111449, 0.00769497, 0.0714874
0.1041, 0.00975777, 0.00747467, 0.0840331
0.083538, 0.00974512, 0.00752479, 0.0569968
0.0736413, 0.00995792, 0.00845668, 0.0904203
0.0849723, 0.010861, 0.0109645, 0.0912368
0.0796815, 0.00964368, 0.00967256, 0.0949268
0.067225, 0.0091757, 0.0114829, 0.104019
0.0974759, 0.0102604, 0.00958279, 0.0890393
0.083072, 0.00684033, 0.00918264, 0.0920711
0.0630675, 0.00872266, 0.0105922, 0.072108
0.0604307, 0.00865496, 0.00981349, 0.0891162
0.069473, 0.0089221, 0.0110919, 0.100232
0.0586298, 0.0105243, 0.0111699, 0.0909712
0.0733357, 0.00925312, 0.00986787, 0.0888278
0.0779672, 0.00846012, 0.00874562, 0.0912171
0.0802221, 0.00931603, 0.0101095, 0.104527
0.0575356, 0.0121731, 0.0093115, 0.10927
0.0935361, 0.00764484, 0.00939492, 0.0890356
0.0731832, 0.00914692, 0.0090098, 0.0949097
0.0652543, 0.00924256, 0.0107858, 0.0821024
0.0830455, 0.00940328, 0.0103665, 0.0875319
0.0754569, 0.0084676, 0.010624, 0.082304
0.0700339, 0.00829167, 0.0105303, 0.0861679
0.0763343, 0.00784734, 0.0114864, 0.0911338
0.0650474, 0.00999758, 0.00922112, 0.103356
0.0756974, 0.00928744, 0.00986063, 0.0859539
0.0870004, 0.0110475, 0.0104134, 0.0804202
0.100895, 0.0097246, 0.0122602, 0.121338
0.0928262, 0.00984305, 0.0126024, 0.124898
0.0810799, 0.0106448, 0.011881, 0.121066
0.0790929, 0.00994716, 0.0145833, 0.143438
0.0747368, 0.00996935, 0.0159972, 0.162085
0.0766507, 0.00891246, 0.0155542, 0.161181
0.0777656, 0.0101202, 0.0153654, 0.135636
0.0836053, 0.0107335, 0.0146504, 0.187443
0.0864994, 0.00978176, 0.0147819, 0.151099
0.0932794, 0.011241, 0.0144255, 0.183618
0.0859564, 0.0123233, 0.0155201, 0.146963
0.0802997, 0.0100924, 0.015947, 0.134283
0.0762269, 0.00974044, 0.0164539, 0.119
0.074718, 0.0098669, 0.0142675, 0.15445
0.0851576, 0.0108157, 0.0165987, 0.143949
0.0970592, 0.00872354, 0.0160251, 0.14681
0.107865, 0.00897827, 0.0133112, 0.144086
0.0729527, 0.00886457, 0.0140593, 0.116713
0.0796238, 0.00840982, 0.0137087, 0.126123
0.0589958, 0.00934803, 0.0152907, 0.135741
0.0728956, 0.00915467, 0.0157143, 0.16953
0.060017, 0.00809461, 0.0168107, 0.131974
0.0781256, 0.00848168, 0.0150185, 0.151035
0.068906, 0.00987969, 0.0144344, 0.13659
0.0859011, 0.010754, 0.0136343, 0.124984
0.0791486, 0.00983072, 0.0133135, 0.102876
0.0703985, 0.0122976, 0.0107298, 0.121198
0.0805714, 0.0102499, 0.0144481, 0.136564
0.0822109, 0.0094611, 0.0118883, 0.115099
0.0790841, 0.00769735, 0.0107184, 0.112248
0.0862637, 0.0128632, 0.0127757, 0.107109
0.088248, 0.0100683, 0.0110549, 0.100995
0.0791374, 0.0102769, 0.0120454, 0.123019
0.0808354, 0.00932596, 0.0106389, 0.116607
0.0559037, 0.00927988, 0.0126824, 0.123019
0.078299, 0.00932409, 0.012247, 0.113347
0.0864972, 0.00963321, 0.0122898, 0.102201
0.0869929, 0.0114944, 0.0130656, 0.102151
0.106673, 0.0105763, 0.0100034, 0.117112
0.105654, 0.0126482, 0.0104426, 0.0812782
0.0868419, 0.0123296, 0.00894919, 0.0797289
0.0993361, 0.00969447, 0.00733044, 0.0606209
0.0787069, 0.00970995, 0.00669961, 0.0532478
0.0981936, 0.0112757, 0.00814313, 0.067946
0.0994962, 0.010767, 0.0121571, 0.082382
0.0796643, 0.0118999, 0.00801089, 0.08468
0.0911873, 0.0110429, 0.00877581, 0.0707788
0.0907835, 0.00871609, 0.00891713, 0.0817087
0.0916681, 0.00738905, 0.00967193, 0.075361
0.0704708, 0.00838672, 0.00578599, 0.0765693
0.0775296, 0.00903968, 0.0085851, 0.0760716
0.0904149, 0.0112543, 0.00824407, 0.087824
0.0864037, 0.0116903, 0.00985569, 0.0794377
0.109085, 0.0109709, 0.00852571, 0.0876863
0.122455, 0.0112188, 0.0115062, 0.0841928
0.0939451, 0.0132648, 0.0107355, 0.111865
0.0831035, 0.0103941, 0.0111696, 0.11647
0.0878802, 0.00945048, 0.0124785, 0.125898
0.0703558, 0.0100187, 0.0116566, 0.103447
0.077143, 0.00810522, 0.0118369, 0.127136
0.110516, 0.0101461, 0.0124705, 0.0992571
0.0638293, 0.0113293, 0.010903, 0.118437
0.065179, 0.00786418, 0.0134893, 0.133067
0.0821342, 0.00873153, 0.0113294, 0.103676
0.0680537, 0.00859294, 0.010171, 0.0904613
0.0781711, 0.00739733, 0.011762, 0.0869017
0.0867519, 0.00882169, 0.00914535, 0.0951836
0.07461, 0.00984743, 0.00924042, 0.083541
0.0733659, 0.0113179, 0.00939665, 0.0939235
0.0565497, 0.00925909, 0.00892259, 0.0723031
0.048361, 0.00842101, 0.00992147, 0.0688673
0.0571173, 0.00726626, 0.0104935, 0.0994427
0.0782241, 0.00695343, 0.00920511, 0.0958996
0.0536967, 0.00792906, 0.00792541, 0.0809493
0.0464342, 0.00831439, 0.00917345, 0.0928671
0.0542048, 0.00678904, 0.00993747, 0.10442
0.0703991, 0.00666521, 0.0110695, 0.0996601
0.0609541, 0.00872621, 0.00923772, 0.0960111
0.0777617, 0.00734317, 0.0120424, 0.0998654
0.0606179, 0.00728602, 0.00959972, 0.105947
0.0790644, 0.00697634, 0.0120176, 0.12183
0.0498634, 0.00743897, 0.011786, 0.122661
0.0581729, 0.00676762, 0.0127771, 0.122776
0.0646155, 0.00751162, 0.01136, 0.11265
0.0713306, 0.00785435, 0.0116057, 0.100658
0.0581228, 0.0100961, 0.0124457, 0.117535
0.0888904, 0.00845271, 0.00967507, 0.119079
0.0768765, 0.00781322, 0.010428, 0.10808
0.0739072, 0.00983668, 0.0107985, 0.107497
0.0776108, 0.00937418, 0.0101736, 0.0894296
0.0839483, 0.00928115, 0.00932688, 0.0894117
0.0924947, 0.00919949, 0.0109382, 0.0966281
0.0827098, 0.0118052, 0.0106715, 0.0999248
0.0972882, 0.012292, 0.00998656, 0.0747218
0.119675, 0.010821, 0.0105772, 0.0684793
0.101483, 0.0128666, 0.00989454, 0.0911731
0.0921836, 0.0133454, 0.00905108, 0.114632
0.0802472, 0.010731, 0.012537, 0.114748
0.0856635, 0.00927856, 0.0118762, 0.0954454
0.0746785, 0.0110906, 0.0110612, 0.111733
0.0746062, 0.0103186, 0.0112201, 0.096258
0.0776465, 0.00844363, 0.0115074, 0.104484
0.0818805, 0.010813, 0.0123846, 0.105052
0.0662178, 0.00971197, 0.0120357, 0.1004
0.0502933, 0.0092172, 0.0106371, 0.099318
0.05529, 0.00946667, 0.00927133, 0.133187
0.0677702, 0.00794091, 0.0117238, 0.111495
0.0757075, 0.00829766, 0.0107776, 0.102599
0.0802123, 0.0102101, 0.0115592, 0.094215
0.0680894, 0.011939, 0.0124072, 0.0970786
0.0796852, 0.00953147, 0.0138988, 0.102575
0.0890212, 0.0102934, 0.0128458, 0.0976361
0.0752717, 0.0118564, 0.0131891, 0.0990532
0.0718171, 0.0108201, 0.0109641, 0.0817348
0.0956857, 0.0102318, 0.00999012, 0.0871293
0.0925483, 0.00950154, 0.00929093, 0.0872157
0.087874, 0.00803305, 0.0101757, 0.0972193
0.0790457, 0.00812868, 0.00863166, 0.0946179
0.060751, 0.011886, 0.0105967, 0.0775738
0.062664, 0.00921982, 0.00819624, 0.0883971
0.0803831, 0.00777626, 0.00766123, 0.0878759
0.0799615, 0.00942374, 0.00698425, 0.0927107
0.0675385, 0.0110275, 0.00953861, 0.0744646
0.0871741, 0.0104778, 0.00907805, 0.0895464
0.0991111, 0.0101707, 0.0083494, 0.0897764
0.080307, 0.00939866, 0.00912249, 0.0759283
0.110069, 0.0101225, 0.0106523, 0.0758411
0.103729, 0.0131652, 0.00864767, 0.0999662
0.10838, 0.00964292, 0.00934132, 0.0881544
0.0760038, 0.00995571, 0.00771486, 0.0771082
0.0752302, 0.00807088, 0.0104382, 0.0817154
0.0949334, 0.00770517, 0.010999, 0.0850321
0.0817445, 0.00968547, 0.00983518, 0.0963374
0.0655598, 0.00866053, 0.00972599, 0.0918921
0.052595, 0.00820186, 0.00900416, 0.10097
0.0647174, 0.00699632, 0.00914611, 0.114487
0.0733307, 0.00748068, 0.00980425, 0.0708478
0.0788461, 0.00925445, 0.00991331, 0.0722419
0.0875305, 0.0105272, 0.010367, 0.0783394
0.0921015, 0.00939389, 0.00871518, 0.0743748
0.0858451, 0.010348, 0.00699056, 0.0835301
0.0809045, 0.0087564, 0.0101452, 0.0826529
0.11059, 0.00906685, 0.0105349, 0.0955781
0.107712, 0.0113494, 0.0103278, 0.0841888
0.108465, 0.0120272, 0.00922176, 0.0929643
0.104522, 0.0115714, 0.00991941, 0.0755069
0.0708268, 0.0106308, 0.00744356, 0.0872339
0.0742079, 0.0103501, 0.0104531, 0.103049
0.107278, 0.00908877, 0.0130432, 0.1072
0.0844212, 0.0112943, 0.0105678, 0.107047
0.0837651, 0.0103529, 0.0096405, 0.0897648
0.108694, 0.0119162, 0.0133991, 0.101883
0.108926, 0.010992, 0.0109988, 0.109334
0.0855907, 0.0103912, 0.0116736, 0.117239
0.10297, 0.00865571, 0.0121531, 0.12883
0.1002, 0.0115513, 0.0126126, 0.110469
0.0809728, 0.0103452, 0.012087, 0.111269
0.0917096, 0.00744922, 0.0146471, 0.0986058
0.0753298, 0.00815191, 0.0114567, 0.115702
0.0723992, 0.00903927, 0.0118364, 0.111027
0.076879, 0.00872652, 0.0116998, 0.128257
0.0707684, 0.00790883, 0.0116222, 0.105342
0.0663418, 0.0124143, 0.0120109, 0.102273
0.0991997, 0.0111021, 0.0101937, 0.0961768
0.109897, 0.0119783, 0.00889178, 0.0887264
0.0998309, 0.0131408, 0.00865938, 0.089282
0.109491, 0.0121274, 0.00815946, 0.100038
0.10608, 0.0118086, 0.00979641, 0.0766226
0.133588, 0.0108016, 0.00896498, 0.087574
0.119532, 0.0146926, 0.00946897, 0.0923102
0.114127, 0.0121185, 0.0105294, 0.0893987
0.11273, 0.0134817, 0.0095364, 0.0942278
0.106111, 0.0128491, 0.0104102, 0.0994647
0.114539, 0.0132598, 0.00932207, 0.06963
0.119986, 0.0128112, 0.00803485, 0.0845291
0.133219, 0.0148798, 0.0102234, 0.097645
0.131179, 0.0128253, 0.00931239, 0.0824826
